repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI819270	4a7ca30d-fb2b-5a8e-b7a5-740895d123a5	BAM	aebab3db782e2ad30c238e966cfb8739.WGS_paired_LOPC-022_tumor_01_merged.mdup.bam	162335642882	aebab3db782e2ad30c238e966cfb8739	42c356a6-12fe-53d7-87cb-7a03e4343e4e	DO228126	EOPC-DE		EGAZ00001258377	run160311_ST-E00351_0027_AHK755CCXX_AS-107780-LR-15736	tumor_01_ICGC_PCAL22	ILLUMINA					
collaboratory	FI819226	bcc5c5d0-aef8-5d36-9d63-f033992f9700	BAM	a950d5cbb9d2581927eb901fd90f257d.WGS_paired_EOPC-185_normal_merged.mdup.bam	70503833742	a950d5cbb9d2581927eb901fd90f257d	1c48d1d3-bd95-5547-bb0d-7cb894bbea72	DO228108	EOPC-DE		EGAZ00001258237	run150421_ST-E00204_0043_BH2KCHALXX_AS-77755-LR-9967	control_ICGC_PCA185	ILLUMINA					
collaboratory	FI819232	0cc657e5-81f5-57bb-a3d8-16dbb51d0c71	BAM	3da30403455090c8f7f612216622ff3a.WGS_paired_EOPC-183_normal_merged.mdup.bam	70025121000	3da30403455090c8f7f612216622ff3a	0250a0a1-ff00-5a61-ba61-e19a3003ecf9	DO228106	EOPC-DE		EGAZ00001258233	run150424_ST-E00246_0028_AH2K3NALXX_AS-78484-LR-10035	control_ICGC_PCA183	ILLUMINA					
collaboratory	FI819196	bed2d094-2698-5f5d-8203-cbffe69d1220	BAM	5388776ce2754ecb79be17769b550386.WGS_paired_EOPC-165_tumor_01_merged.mdup.bam	156464355674	5388776ce2754ecb79be17769b550386	6a448501-f2f4-50ee-90d9-025b9ff490cd	DO228088	EOPC-DE		EGAZ00001258202	run150407_ST-E00204_0039_BH2GYVALXX_AS-76568-LR-9714	tumor_01_ICGC_PCA165	ILLUMINA					
collaboratory	FI819196	bed2d094-2698-5f5d-8203-cbffe69d1220	BAM	5388776ce2754ecb79be17769b550386.WGS_paired_EOPC-165_tumor_01_merged.mdup.bam	156464355674	5388776ce2754ecb79be17769b550386	6a448501-f2f4-50ee-90d9-025b9ff490cd	DO228088	EOPC-DE		EGAZ00001258202	run150407_ST-E00204_0039_BH2GYVALXX_AS-76568-LR-9715	tumor_01_ICGC_PCA165	ILLUMINA					
collaboratory	FI819063	c2eb4c75-f5b5-5ceb-aaaf-6877d32068af	BAM	d3a76a2e0f148ffa8865d1264bd6d8f7.WGS_paired_EOPC-086_tumor_01_merged.mdup.bam	149015734547	d3a76a2e0f148ffa8865d1264bd6d8f7	d9d3070b-d97a-55c3-a138-b2f13af98438	DO228027	EOPC-DE		EGAZ00001257508	run140904_SN546_0252_B_C48K4ACXX_s_140904_3	tumor_01_ICGC_PCA086	ILLUMINA					
collaboratory	FI819063	c2eb4c75-f5b5-5ceb-aaaf-6877d32068af	BAM	d3a76a2e0f148ffa8865d1264bd6d8f7.WGS_paired_EOPC-086_tumor_01_merged.mdup.bam	149015734547	d3a76a2e0f148ffa8865d1264bd6d8f7	d9d3070b-d97a-55c3-a138-b2f13af98438	DO228027	EOPC-DE		EGAZ00001257508	run140904_SN546_0252_B_C48K4ACXX_s_140904_4	tumor_01_ICGC_PCA086	ILLUMINA					
collaboratory	FI819063	c2eb4c75-f5b5-5ceb-aaaf-6877d32068af	BAM	d3a76a2e0f148ffa8865d1264bd6d8f7.WGS_paired_EOPC-086_tumor_01_merged.mdup.bam	149015734547	d3a76a2e0f148ffa8865d1264bd6d8f7	d9d3070b-d97a-55c3-a138-b2f13af98438	DO228027	EOPC-DE		EGAZ00001257508	run140904_SN546_0252_B_C48K4ACXX_s_140904_5	tumor_01_ICGC_PCA086	ILLUMINA					
collaboratory	FI819063	c2eb4c75-f5b5-5ceb-aaaf-6877d32068af	BAM	d3a76a2e0f148ffa8865d1264bd6d8f7.WGS_paired_EOPC-086_tumor_01_merged.mdup.bam	149015734547	d3a76a2e0f148ffa8865d1264bd6d8f7	d9d3070b-d97a-55c3-a138-b2f13af98438	DO228027	EOPC-DE		EGAZ00001257508	run140904_SN546_0252_B_C48K4ACXX_s_140904_6	tumor_01_ICGC_PCA086	ILLUMINA					
collaboratory	FI819021	e2886ea1-b5c3-5540-accc-b18a025d0f17	BAM	279d4f1e3ed38f76113aff57beadac31.WGS_paired_EOPC-138_tumor_01_merged.mdup.bam	82302032654	279d4f1e3ed38f76113aff57beadac31	c11e71e2-acb5-55bb-a80c-2e8eec59b864	DO228066	EOPC-DE		EGAZ00001258162	run150701_ST-E00240_0062_BH5NFFCCXX_AS-76300-LR-10758	tumor_01_ICGC_PCA138	ILLUMINA					
collaboratory	FI819029	f33dea06-dadb-5f46-a2e9-be3f0ea99413	BAM	340669c01ad5ff6e6490be630cc28ab4.WGS_paired_EOPC-136_normal_merged.mdup.bam	78368983245	340669c01ad5ff6e6490be630cc28ab4	683bfe35-70af-56ed-b2f4-e3a93e247a10	DO228065	EOPC-DE		EGAZ00001258159	run150330_ST-E00246_0020_AH2HGJALXX_AS-76138-LR-9654	control_ICGC_PCA136	ILLUMINA					
collaboratory	FI819033	432661f7-41f8-5432-b54f-474f0a5d45c8	BAM	119c104b3c9d4fc82dc41405239568e8.WGS_paired_EOPC-132_normal_merged.mdup.bam	71123472189	119c104b3c9d4fc82dc41405239568e8	0110c6aa-fcc8-53de-9888-d5fd6add81f9	DO228063	EOPC-DE		EGAZ00001258155	run150319_ST-E00204_0035_BH2H3YALXX_AS-77321-LR-9813	control_ICGC_PCA132	ILLUMINA					
collaboratory	FI819000	fee5e5c6-ac93-50cf-a380-31304c7371f8	BAM	8866e750cb64f3d151e0fb0425436be4.WGS_paired_EOPC-107_normal_merged.mdup.bam	130664356247	8866e750cb64f3d151e0fb0425436be4	7ef1533c-04d0-5922-aad9-7757ab946777	DO228043	EOPC-DE		EGAZ00001258093	run141106_SN546_0257_A_C5R7YACXX_s_141106_1	control_ICGC_PCA107	ILLUMINA					
collaboratory	FI819000	fee5e5c6-ac93-50cf-a380-31304c7371f8	BAM	8866e750cb64f3d151e0fb0425436be4.WGS_paired_EOPC-107_normal_merged.mdup.bam	130664356247	8866e750cb64f3d151e0fb0425436be4	7ef1533c-04d0-5922-aad9-7757ab946777	DO228043	EOPC-DE		EGAZ00001258093	run141106_SN546_0257_A_C5R7YACXX_s_141106_2	control_ICGC_PCA107	ILLUMINA					
